title,blogger,postdate,link,brand_candidates,brand_matched_keywords,product_category_candidates,product_category_matched_keywords,mapping_note
진주 온열뱀부 테라피 달리스킨케어에서 받은 특별한 힐링 경험,물결감,20260504,https://blog.naver.com/nmhxmg/224274495636,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
진주 초전동에서 만난 맞춤형 아로마와 온열 뱀부테라피 경험기,인연,20260504,https://blog.naver.com/iowzno4758/224274483194,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"더부룩한 속, 단순한 불편함이 아니다! MBN <바디인사이트...",와우팸,20260504,https://blog.naver.com/liebe2460/224274476470,쿠팡,"{""쿠팡"": [""쿠팡""]}","페퍼민트 계열, 블렌딩 오일 계열","{""페퍼민트 계열"": [""페퍼민트""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
"몸이 보내는 작은 신호들, 섬세하게 귀 기울여 보세요",똑소리 나는 정보,20260504,https://blog.naver.com/local10109/224274471505,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
김선희피부S라인뷰티샵 왕십리본점 왕십리피부관리,비포Before,20260504,https://blog.naver.com/jamin2767/224274470715,,{},,{},no_brand_or_category_match
[부산기장숙소추천] 100% 만족한 부산숙소! 재방문의사 100...,세계여행하는 직장인,20260504,https://blog.naver.com/likesky_njc/224274470929,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
진주마사지 뷰타이아로마에서 즐기는 일상의 여유와 힐링 타임,하루정보노트,20260504,https://blog.naver.com/jblmr/224274468057,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
진주에서 만나는 힐링 피부관리 아로마 테라피 체험기,처음처럼,20260504,https://blog.naver.com/nxiznwt331/224274461039,,{},,{},no_brand_or_category_match
진주 침향 테라피로 몸과 마음이 한결 가벼워지는 경험,비처럼,20260504,https://blog.naver.com/otnwez500/224274460267,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
민트의 매력과 활용법에 대해 이야기해보자,cupat736805님의 블로그,20260504,https://blog.naver.com/cupat736805/224273965737,,{},"페퍼민트 계열, 레몬 계열","{""페퍼민트 계열"": [""페퍼민트""], ""레몬 계열"": [""레몬""]}",brand_not_found_product_category_mapping
몸의 신호에 집중하기: 나에게 맞는 관리법 찾기,반짝토끼,20260504,https://blog.naver.com/ik0wqvjc/224274456482,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
나트랑 깜란 마사지 팁 메이플스파 가격,@슈나 * 사진에 담은 여행이야기,20260504,https://blog.naver.com/dbslghksl/224274449051,,{},"레몬 계열, 오렌지 계열, 일랑일랑 계열","{""레몬 계열"": [""레몬""], ""오렌지 계열"": [""오렌지""], ""일랑일랑 계열"": [""일랑일랑""]}",brand_not_found_product_category_mapping
반포미용실 아이디헤어 반포자이점 최고부원장님 염색후기,핫핑크미미 리뷰♪,20260504,https://blog.naver.com/star3012777/224274449901,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
"아로마 테라피, 아로마 오일, 요가와 아로마",지안 공간,20260504,https://blog.naver.com/jianyoga-/224274447937,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
지친 몸과 마음을 위한 안내: 나에게 맞는 바디 케어 선택 가이드,구름양말,20260504,https://blog.naver.com/lip147853/224274443130,뭉클,"{""뭉클"": [""뭉클""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
"인천 매트리스 케어, 꼼꼼함으로 완성하는 쾌적한 잠자리!",ybshi님의 블로그,20260504,https://blog.naver.com/ybshi/224274442237,,{},,{},no_brand_or_category_match
속초 여행 피로 쌓이면 발부터 저려오네,맛집과 건강 일상,20260504,https://blog.naver.com/sum_7702/224274440985,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면""]}",brand_not_found_product_category_mapping
제주도 중문 마사지샵 선택과 본테라피 전신 밸런스 마사지...,rohesfcd66640님의 블로그,20260504,https://blog.naver.com/rohesfcd66640/224274439521,알레,"{""알레"": [""알레""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
동탄 두피관리 하루두피 어른이날 할인행사,녹쨔의 이곳저곳 여행&데이트 기록장,20260504,https://blog.naver.com/igloo6/224274437836,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
하대동 목 등 통증 관리 효과와 올바른 수기 치료 방법,무명이,20260504,https://blog.naver.com/deawmyems02483/224274435180,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
치평동체형관리 휠로스인약손 브레인테라피 만족스러워,소중함으로 가득찬 오후✨,20260504,https://blog.naver.com/snblog1/224274434539,,{},,{},no_brand_or_category_match
"평택 피부 관리, 티엘테라피에서 포착한 몇 가지 지점들",구름사탕,20260504,https://blog.naver.com/cnyon66635/224274434230,,{},,{},no_brand_or_category_match
태국(타일랜드) = [모바일 상품권 추가 증정]단독특가...,즐거운여행,20260504,https://blog.naver.com/dldhtns53/224274246833,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""스트레스""]}",brand_not_found_product_category_mapping
"지친 일상 속, 온전한 휴식을 선사하는 몸과 마음을 편안하게...",반짝이는 젤리,20260504,https://blog.naver.com/usj3ud6ryo/224274426473,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"천안왁싱 고민 해결, 통증 없이 매끈한 피부 만드는 5가지 실전...",일상 맛집 건강 이야기,20260504,https://blog.naver.com/victorin38855/224274380520,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
도테라 5월 프로모션 총정리｜투메릭 10% 할인 + 오일 6개...,자연에 물드는 시간. 라엘의 Healing Time,20260504,https://blog.naver.com/borabora74/224274417520,도테라,"{""도테라"": [""도테라""]}","오렌지 계열, 블렌딩 오일 계열","{""오렌지 계열"": [""오렌지""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
나트랑 깜란 마사지 의무 팁 없는 라군스파,리아의 세상사는 이야기,20260504,https://blog.naver.com/narsyus/224274417256,,{},"라벤더 계열, 레몬 계열, 일랑일랑 계열","{""라벤더 계열"": [""라벤더""], ""레몬 계열"": [""레몬""], ""일랑일랑 계열"": [""일랑일랑""]}",brand_not_found_product_category_mapping
[베트남/나트랑] 2026.04.29~2026.05.03,노랭다이어리,20260504,https://blog.naver.com/suyeon420_/224274407166,,{},,{},no_brand_or_category_match
"금천구 마사지 추천, 뭉친 근육과 피로 싹 풀리는 중국 전통...",일상 맛집과 건강 이야기,20260504,https://blog.naver.com/wsinid41osrsge/224274405893,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
피로 해소를 원하시는 분들을 위한 안내! 자신에게 적합한 휴식...,퐁당눈송이,20260504,https://blog.naver.com/gi2idz8mym/224274402101,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""숙면"", ""스트레스""]}",brand_not_found_product_category_mapping
시흥 코아루웰라움 아파트 패브릭소파 케어,ybshi님의 블로그,20260504,https://blog.naver.com/ybshi/224274396668,,{},,{},no_brand_or_category_match
|오늘의 뉴스| |임준호 기자| 경상남도 거제시 [2026년 5월...,《율터》 서울매일신문 경남취재본부,20260504,https://blog.naver.com/ahb6816/224274387949,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
부산 센텀 미용실 염색 잘하는 마노드제이미 이서 디자이너,먹고 운동하는 솜로그,20260504,https://blog.naver.com/jelly94__/224274386489,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면""]}",brand_direct_match
"도테라 투메릭 효능 총정리｜강황 커큐민 효과, 염증·혈액순환...",자연에 물드는 시간. 라엘의 Healing Time,20260504,https://blog.naver.com/borabora74/224274386341,도테라,"{""도테라"": [""doTERRA"", ""doterra"", ""도테라""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_direct_match
광교요가원 유목민 정착! 광교호수공원 런닝 후 즐기는...,맛있게 살고 싶다!,20260504,https://blog.naver.com/kimhonei/224274385563,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
쿨링 스틱 야구장 한강 필수템 활용법,오늘의 리빙 다이어리,20260504,https://blog.naver.com/lovely_paekku/224274383078,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
[수성구 미용실] 손상모도 예쁘게 염색 가능한 햇삗자미에르...,나의 방랑일지,20260504,https://blog.naver.com/hyeondu_u/224274372203,네이버,"{""네이버"": [""네이버""]}",오렌지 계열,"{""오렌지 계열"": [""오렌지""]}",brand_direct_match
"조용히 회복되는 시간, 렌에스테틱 이야기",___,20260504,https://blog.naver.com/sucia1203/224274363387,,{},,{},no_brand_or_category_match
송도에서 나만의 리셋 버튼 찾기! 몸과 마음이 녹는 시간이었어요,구름사과,20260504,https://blog.naver.com/johofnrhgr057/224274329440,,{},,{},no_brand_or_category_match
"일상 속 작은 쉼표, 송도에서 찾은 섬세한 보살핌의 시간","작은 순간, 큰 행복",20260504,https://blog.naver.com/database51475/224274325915,,{},,{},no_brand_or_category_match
리퍼 B급 호두 브리즈볼 아로마오일 디퓨저,콘서트산뜻,20260504,https://blog.naver.com/jinhyukmfh4846/224274324239,가든데이즈,"{""가든데이즈"": [""가든데이즈""]}",,{},brand_direct_match
성공적인 테라피스트 경력을 위한 마사지구인구직 전략과...,무안공항 오렌지투어 스토리,20260504,https://blog.naver.com/sdybiz/224274324203,,{},오렌지 계열,"{""오렌지 계열"": [""오렌지""]}",brand_not_found_product_category_mapping
옥정 나이스마사지,"Live, Love, Laugh..♡",20260504,https://blog.naver.com/kahyun2213/224274319046,,{},,{},no_brand_or_category_match
피부 건강을 위한 마사지의 중요성과 혈액순환의 관계,나의N잡이야기,20260504,https://blog.naver.com/joomom2025/224274316913,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
천호역미용실 르비반트헤어 천호로데오점 헤드스파 후기,짱맛짱멋,20260504,https://blog.naver.com/cocos2_/224274314226,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""스트레스""]}",brand_direct_match
4월 독서문화프로그램 후기,haetbit20_lib님의 블로그,20260504,https://blog.naver.com/haetbit20_lib/224274308008,,{},오렌지 계열,"{""오렌지 계열"": [""오렌지""]}",brand_not_found_product_category_mapping
"다낭 한시장 근처 고요스파, 다낭 시내 픽드랍 가능",지니의 소확행: 소비는 확실한 행복,20260504,https://blog.naver.com/hwajin0718/224274307207,,{},,{},no_brand_or_category_match
레스토랑 비엔에서 점심식사 | 오하라운지에서 수다타임,요니의 일상기록,20260504,https://blog.naver.com/jiyeonslife/224274304956,,{},레몬 계열,"{""레몬 계열"": [""레몬""]}",brand_not_found_product_category_mapping
영천동스웨디시 맘에 들어서 자주 찾고 싶었어요,1분 전✅,20260504,https://blog.naver.com/subway10558/224274303446,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
지친 몸과 마음을 치유해 줄 첨단 마사지샵 바디밸런스테라피,dance_joa_yo님의 Blog,20260504,https://blog.naver.com/dance_joa_yo/224274301954,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
화성스웨디시 심신의 피로가 모두 사라졌어요,행복한 하루,20260504,https://blog.naver.com/sso52101/224274292658,,{},,{},no_brand_or_category_match
대구 수성구 피부관리 온리수 에스테틱 여드름피부...,건강하고 행복하고,20260504,https://blog.naver.com/bapbaptrip/224274291115,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩""]}",brand_direct_match
유방암에 좋은 아로마 오일,퓨어리즘,20260504,https://blog.naver.com/aroma_doctor/224274289114,"도테라, 네이버","{""도테라"": [""도테라""], ""네이버"": [""네이버""]}","페퍼민트 계열, 레몬 계열, 로즈마리 계열, 블렌딩 오일 계열","{""페퍼민트 계열"": [""페퍼민트""], ""레몬 계열"": [""레몬""], ""로즈마리 계열"": [""로즈마리""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_direct_match
인천논현피부관리 : 스킨바이me.영 뭉친 등 싹 풀고 꿀잠 예약!,콩알언니 블로그✨,20260504,https://blog.naver.com/transpak117/224274288662,,{},,{},no_brand_or_category_match
울산삼산동마사지 잦은 피로감이 싹 사라졌어요,유람선,20260504,https://blog.naver.com/nmls912/224274286745,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
우리 반려가 갑자기 이상해졌어? 그럴 때 꼭 봐야 할 신호들,맛집과 건강 이야기,20260504,https://blog.naver.com/qa492f68r3g/224274283308,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
이솝 포스트-푸 드롭스 vs 조말론 룸 스프레이,"모차르트, 천번의 입맞춤",20260504,https://blog.naver.com/kmkfamily/224274274937,이솝,"{""이솝"": [""이솝""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
발 각질 관리 위한 발 크림 올바른 사용법,imas54님의 블로그,20260504,https://blog.naver.com/imas54/224274274432,,{},,{},no_brand_or_category_match
"울산 아로마 요가, 나누다 요가 울산남구점에서 경험한 힐링 후기",채뜨리맘의 자유공간♡,20260504,https://blog.naver.com/sodam7366/224274273835,사바사나,"{""사바사나"": [""사바사나""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""스트레스""]}",brand_direct_match
완주마사지 잦은 피로감이 사라졌어요,유월이네,20260504,https://blog.naver.com/cdgk1621/224274271448,,{},,{},no_brand_or_category_match
"정관피부관리 여드름 고민 끝, 전문가가 알려주는 필승 루틴...",맛집과 건강 일상,20260504,https://blog.naver.com/rqvqrbpwjpncc/224274244503,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
♧26.05.02.어느새 5월 토요일,"어르신 활력공간, 더봄♣",20260504,https://blog.naver.com/thebom3008/224274262220,,{},,{},no_brand_or_category_match
여의도헬스장 웰니스짐 / 골프& 필라테스& 헬스장을 프라이빗...,웰니스짐&골프 여의도점,20260504,https://blog.naver.com/towngolf/224274261923,,{},,{},no_brand_or_category_match
"임신 사실 알게된 날, 임신 극초기 증상 정리 - 임신중...",F,20260504,https://blog.naver.com/jlory/224274258428,,{},,{},no_brand_or_category_match
"[5월 한정] 에브리오일 플러스 키트 신규 가입, 아로마...",커피와 도테라와 함께 머무는 웰니스 비즈니스 라이프,20260504,https://blog.naver.com/haanpy/224274257527,"도테라, 네이버, 온가드","{""도테라"": [""doTERRA"", ""doterra"", ""도테라""], ""네이버"": [""네이버""], ""온가드"": [""온가드""]}","라벤더 계열, 레몬 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""레몬 계열"": [""레몬""], ""블렌딩 오일 계열"": [""블렌드"", ""숙면""]}",brand_direct_match
파라다이스 그레인과 시너지를 내는 대사 지원 오일 활용법,산책 아로마공방,20260504,https://blog.naver.com/potion-a/224274255384,네이버,"{""네이버"": [""네이버""]}","페퍼민트 계열, 블렌딩 오일 계열","{""페퍼민트 계열"": [""peppermint"", ""페퍼민트""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
데이트 코스 고민? 커플 마사지로 특별함 더하기!,맛집과 건강일상,20260504,https://blog.naver.com/cittuo1of/224274205650,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
"호텔 스파의 품격, 산소방과 아로마로 피로를 녹여내니 정말...",오리털부엉이,20260504,https://blog.naver.com/yhnqvlcspe115/224274252621,,{},,{},no_brand_or_category_match
창원피부관리 더맑은스킨 창원유니시티점 하이드라캄 후기...,낚시. 맛집. 일상이야기,20260504,https://blog.naver.com/nobovo/224274248043,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_direct_match
"밤마다 뒤척이는 그 피로, 아로마로 달래볼까?",맛집과 건강 일상,20260504,https://blog.naver.com/opjauc4czc/224274183152,알레,"{""알레"": [""알레""]}","라벤더 계열, 페퍼민트 계열, 유칼립투스 계열, 일랑일랑 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""유칼립투스 계열"": [""유칼립투스""], ""일랑일랑 계열"": [""일랑일랑""], ""블렌딩 오일 계열"": [""블렌드"", ""블렌딩"", ""수면"", ""스트레스""]}",brand_direct_match
"처음엔 그저 그랬는데, 호텔 스파급 아로마 테라피에 홀딱...",Klyx하늘무늬,20260504,https://blog.naver.com/qsyauobiah778/224274227628,,{},,{},no_brand_or_category_match
"레노포프 규조토 아로마 스톤디퓨저로 변화한 일상, 향기가...",평범함 속 특별함,20260504,https://blog.naver.com/stable1256/224274225323,레노포프,"{""레노포프"": [""레노포프""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
"천안왁싱 통증 없이 받는 법, 임산부부터 남자 수염까지 완벽 정리",맛집과 건강 일상,20260504,https://blog.naver.com/sylvesterlevy/224274218737,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""블렌딩"", ""스트레스""]}",brand_not_found_product_category_mapping
"홍대왁싱 고민 해결, 브라질리언부터 다리 왁싱까지 실전 가이드",맛집과 건강 일상,20260504,https://blog.naver.com/clmly86146/224274203446,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
글리세롤이 우리 일상에 스며드는 방식,sadmodern916679님의 블로그,20260504,https://blog.naver.com/sadmodern916679/224273913284,,{},,{},no_brand_or_category_match
향수원으로 하루 기분 전환한 솔직 경험,"사람,자연,그리고 문학 사랑",20260504,https://blog.naver.com/tihitpap/224273895033,알레,"{""알레"": [""알레""]}","라벤더 계열, 로즈마리 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""로즈마리 계열"": [""로즈마리""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
대현동미용실 까벨로헤어에서 받은 두피관리와 헤드스파 후기,vropcenisfb5009님의 블로그,20260504,https://blog.naver.com/vropcenisfb5009/224274202614,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
[아기 동반 연태 여행 1.3] 웨스틴 옌타이 숙박후기...,ʚ하루살이의 여행기록ɞ,20260504,https://blog.naver.com/uu266/224274200996,,{},,{},no_brand_or_category_match
목포마사지 슈퍼타이 몸의 피로를 풀면서 심신안정까지 같이...,먹는게 남는거다,20260504,https://blog.naver.com/tnghtls8739/224274200133,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
힐링아로마] 경력 20년 베테랑 사장님이 운영하는 제주 아로마...,lH THE FILM,20260504,https://blog.naver.com/sungie5489/224274191158,,{},,{},no_brand_or_category_match
어혈 제거의 필요성과 효과적인 방법들에 대한 자세한 안내,도니님의 블로그,20260504,https://blog.naver.com/jjisun2903/224274182913,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_direct_match
현대인필수 피부관리 바디관리 - 마포역 포르마스파,경험수집 전문 블로그,20260504,https://blog.naver.com/unasuna/224274182309,네이버,"{""네이버"": [""네이버""]}",블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스"", ""블렌딩"", ""스트레스""]}",brand_direct_match
오늘은 잠시 걸어야겠어 모두 잊고 나의 길을 가겠어,Today is my delight！,20260504,https://blog.naver.com/happyseyei/224274182181,,{},"라벤더 계열, 레몬 계열","{""라벤더 계열"": [""라벤더""], ""레몬 계열"": [""레몬""]}",brand_not_found_product_category_mapping
"몸이 무거워지는 이유, 방치하면 만성 질환으로 이어질까?",맛집과 건강 일상,20260504,https://blog.naver.com/mental3875/224274182748,,{},"레몬 계열, 블렌딩 오일 계열","{""레몬 계열"": [""레몬""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
[태릉입구역 공릉동/하계동] 상체 후면(등)관리 멤버십 5회권...,소울핸즈케어(Soul Hands Care),20260504,https://blog.naver.com/soulhands_care/224274180016,네이버,"{""네이버"": [""네이버""]}",로즈마리 계열,"{""로즈마리 계열"": [""로즈마리""]}",brand_direct_match
"피부가 푸석푸석해지는 요즘, 대전 피부관리 찾게 된 사연",한 줄 씩 쓰는 나만의 세계,20260504,https://blog.naver.com/whirligig45705/224274154375,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
환절기입술관리 데일리립밤 더티런드리 립밥 사용후기,자기이해와 성장을 돕는 마음샘민아,20260504,https://blog.naver.com/ydh2668/224268448417,,{},"티트리 계열, 유칼립투스 계열, 로즈마리 계열","{""티트리 계열"": [""티트리""], ""유칼립투스 계열"": [""유칼립투스""], ""로즈마리 계열"": [""로즈마리""]}",brand_not_found_product_category_mapping
커플 마사지 받다가 잠든 우리… 데이트 코스 정착함,감사한 마음,20260504,https://blog.naver.com/thanksall22/224273752346,,{},,{},no_brand_or_category_match
악동뮤지션 소문의 낙원 향수 ( 천연 향수 만들기),art-soul님의 블로그,20260504,https://blog.naver.com/art-soul/224274165608,,{},"라벤더 계열, 티트리 계열, 레몬 계열, 오렌지 계열","{""라벤더 계열"": [""라벤더""], ""티트리 계열"": [""티트리""], ""레몬 계열"": [""레몬""], ""오렌지 계열"": [""오렌지""]}",brand_not_found_product_category_mapping
"사랑니 발치 후, 입안이 왜 이렇게 아플까?",맛집과 건강한 일상,20260504,https://blog.naver.com/cookie8925/224274164224,,{},"라벤더 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
정발산역스웨디시 접근성 좋은 위치에 있었어요,반짝반짝비상등❇️,20260504,https://blog.naver.com/auction3720/224274161861,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
로즈힙오일 냄새 바꾸고 피부 편안해진 후기,gmtour_2002,20260504,https://blog.naver.com/cbbtghhoao05902/224273099778,알레,"{""알레"": [""알레""]}",라벤더 계열,"{""라벤더 계열"": [""라벤더""]}",brand_direct_match
상인초등학교 2026 학부모 마음챙김 연수 힐링아로마테라피로...,(주)한국아로마교육원,20260504,https://blog.naver.com/wongi0302/224274159439,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"밤샘 모드 벗어나기, 그 익숙한 피로 아시죠?",맛집 카페 건강 이야기,20260504,https://blog.naver.com/mtntj1my2zf8/224274156819,,{},"라벤더 계열, 유칼립투스 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""유칼립투스 계열"": [""유칼립투스""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
발리 쇼핑 기념품 필수템 모기 두통까지 해결되는 만능오일 추천,발리누나,20260504,https://blog.naver.com/kstevie/224274152279,쿠팡,"{""쿠팡"": [""쿠팡""]}",유칼립투스 계열,"{""유칼립투스 계열"": [""유칼립투스""]}",brand_direct_match
2026년 5월 5일 화요일 오늘의 운세 (쥐띠~돼지띠),도토운세,20260504,https://blog.naver.com/pussycat16/224274149856,,{},오렌지 계열,"{""오렌지 계열"": [""오렌지""]}",brand_not_found_product_category_mapping
[리더십 커리어] K공공기관 중간관리자 대상_장혜정 강사,Edu&U 장혜정 강사,20260504,https://blog.naver.com/eduandu/224274146424,네이버,"{""네이버"": [""네이버""]}",,{},brand_direct_match
이대 미용실 헤드스파 전문두피 탈모 관리 잘하는 곳 추천...,유니의 심심한 일상,20260504,https://blog.naver.com/yoonsun0213_/224274145054,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
"이 근방에서 호텔 스파급 아로마 관리, 진짜 괜찮을까",별빛바람,20260504,https://blog.naver.com/qogusdnr148/224274138532,,{},,{},no_brand_or_category_match
마음 챙김과 아로마테라피로 스트레스 완화하는 5가지 방법,아늑한 힐링 이야기,20260504,https://blog.naver.com/rinamiya2/224274138556,,{},"라벤더 계열, 페퍼민트 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""블렌딩 오일 계열"": [""수면"", ""스트레스""]}",brand_not_found_product_category_mapping
성신여대리프팅은 엠케이에스테틱- 3cm리프팅 받고 진짜...,♥Positive CHANGE♥,20260504,https://blog.naver.com/bitfeel2/224274135423,,{},,{},no_brand_or_category_match
아로마오일 추천 BEST 3 지친 일상에 힐링을 선사하는 꿀템...,알수록 마음에 드는 것들의 기록,20260504,https://blog.naver.com/hywr1988/224274134443,쿠팡,"{""쿠팡"": [""쿠팡""]}","라벤더 계열, 페퍼민트 계열, 유칼립투스 계열, 블렌딩 오일 계열","{""라벤더 계열"": [""라벤더""], ""페퍼민트 계열"": [""페퍼민트""], ""유칼립투스 계열"": [""유칼립투스""], ""블렌딩 오일 계열"": [""블렌딩"", ""수면"", ""숙면"", ""스트레스""]}",brand_direct_match
라보떼테라피 마곡본점에서 받은 관리에 만족하여 다른 곳은...,프릴솜구름,20260504,https://blog.naver.com/qxurmjbdst060/224274132006,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""릴렉스""]}",brand_not_found_product_category_mapping
"순천 축농증 치료, 감기 끝에 찾아오는 불청객",함소아한의원 순천점,20260504,https://blog.naver.com/hamsoasc/224274124943,,{},,{},no_brand_or_category_match
시원한 목포마사지 슈퍼타이,ㅡㅁㅡ,20260504,https://blog.naver.com/inredsky/224274122249,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""스트레스""]}",brand_not_found_product_category_mapping
쌍촌동마사지로 몸이 풀어졌어요,사막여우,20260504,https://blog.naver.com/atezuy39rm7/224274120996,,{},블렌딩 오일 계열,"{""블렌딩 오일 계열"": [""숙면""]}",brand_not_found_product_category_mapping
